numRules,groupSizeDist,placementDist,placementNumHostsPerLeaf,seed,podsAlgorithm,podsNumBitmaps,podsNumNodesPerBitmap,podsRedundancyPerBitmap,podsNumRules
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,0,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,0,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,0,64000
183,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,0,64000
3091,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,0,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,10000
1479,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,10000
3055,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,64000
1479,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,64000
3055,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,6,10000
360,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,6,10000
1483,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,6,10000
173,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,6,10000
3083,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,10000
379,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,10000
75,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,10000
10000,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,10000
441,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,10000
2919,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,10000
1114,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,10000
287,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,10000
42,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,10000
135,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,10000
144,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,10000
2258,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,10000
554,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,10000
379,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,64000
75,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,64000
10155,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,64000
441,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,64000
2919,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,64000
1114,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,64000
287,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,64000
42,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,64000
135,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,64000
144,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,64000
2258,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,64000
554,uniform,colocate-colocate-uniform,12,2,exact-match,1,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,exact-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,exact-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,exact-match,3,3,0,10000
218,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,10000
289,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,10000
6675,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,10000
228,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,10000
4404,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,10000
402,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,10000
118,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,10000
123,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,10000
392,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,10000
84,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,10000
4144,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,10000
1426,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,10000
218,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,64000
289,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,64000
6675,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,64000
228,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,64000
4404,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,64000
402,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,64000
118,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,64000
123,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,64000
392,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,64000
84,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,64000
4144,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,64000
1426,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,10000
6325,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,10000
4481,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,10000
409,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,10000
3927,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,10000
799,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,64000
6325,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,64000
4481,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,64000
409,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,64000
3927,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,64000
799,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,12,64000
207,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,6,10000
6458,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,6,10000
4414,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,6,10000
417,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,6,10000
3981,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,6,10000
1230,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,1,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,0,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,12,64000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,10000
0,uniform,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,10000
